50,3,6,1,25,Alabama,Clarke County,25833,25840,25782,25592,25168,25166,24945,-58,-190,-424,-2,-221,64,260,291,270,288,46,299,286,282,303,18,-39,5,-12,-15,1,9,9,10,10,-81,-160,-447,-5,-212,-80,-151,-438,5,-202,4,0,9,5,-4,280,280,280,280,280,280,10.12185152,11.46572104,10.72833472,11.49448225,11.64012925,11.26871552,11.2051496,12.0931532,-1.518277728,0.197005516,-0.476814877,-0.59867095,0.350371783,0.354609929,0.397345731,0.399113967,-6.228831705,-17.61229314,-0.198672865,-8.4612161,-5.878459921,-17.25768322,0.198672865,-8.062102133
50,3,6,1,27,Alabama,Clay County,13932,13932,13886,13677,13465,13506,13552,-46,-209,-212,41,46,33,153,147,133,141,39,211,183,153,187,-6,-58,-36,-20,-46,1,1,1,2,2,-37,-148,-180,61,80,-36,-147,-179,63,82,-4,-4,3,-2,10,255,255,255,255,255,255,11.10183942,10.83192101,9.862444848,10.42205632,15.31037986,13.48463636,11.34551926,13.82215981,-4.208540435,-2.652715349,-1.483074413,-3.400103481,0.072561042,0.073686538,0.148307441,0.147830586,-10.73903421,-13.26357674,4.52337696,5.913223446,-10.66647317,-13.18989021,4.671684402,6.061054032
50,3,6,1,29,Alabama,Cleburne County,14972,14972,14969,14967,14918,15017,15080,-3,-2,-49,99,63,37,184,184,170,198,22,174,159,175,179,15,10,25,-5,19,0,0,0,0,0,-10,-55,-76,92,54,-10,-55,-76,92,54,-8,43,2,12,-10,178,178,178,178,178,178,12.2928915,12.31386983,11.35794221,13.15745755,11.62479957,10.64078969,11.69199933,11.89487324,0.668091929,1.673080141,-0.334057124,1.262584311,0,0,0,0,-3.674505612,-5.086163627,6.146651077,3.588397515,-3.674505612,-5.086163627,6.146651077,3.588397515
50,3,6,1,31,Alabama,Coffee County,49948,49948,50179,50465,51217,50861,50909,231,286,752,-356,48,172,677,623,615,589,77,508,492,474,501,95,169,131,141,88,47,106,219,161,149,91,19,391,-673,-174,138,125,610,-512,-25,-2,-8,11,15,-15,600,600,600,600,600,600,13.45336036,12.25388958,12.04960912,11.57512037,10.09498828,9.677229008,9.287015811,9.845730569,3.358372084,2.576660569,2.762593311,1.729389801,2.106434561,4.307547059,3.154450518,2.928171367,0.377568459,7.690643378,-13.18599502,-3.419475287,2.484003021,11.99819044,-10.03154451,-0.491303921
50,3,6,1,33,Alabama,Colbert County,54428,54428,54505,54433,54473,54499,54543,77,-72,40,26,44,153,606,622,600,613,129,671,669,717,660,24,-65,-47,-117,-47,9,33,32,33,34,45,-7,60,98,96,54,26,92,131,130,-1,-33,-5,12,-39,474,474,474,474,474,474,11.12559438,11.4226948,11.01200308,11.24337411,12.31893371,12.28582447,13.15934369,12.10542727,-1.193339331,-0.863129671,-2.147340601,-0.862053154,0.605849199,0.587662755,0.60566017,0.62361292,-0.128513466,1.101867666,1.79862717,1.760789421,0.477335732,1.689530421,2.40428734,2.38440234
50,3,6,1,35,Alabama,Conecuh County,13228,13228,13219,13133,13005,12898,12670,-9,-86,-128,-107,-228,45,159,144,141,140,13,189,170,164,170,32,-30,-26,-23,-30,0,0,0,0,0,-37,-65,-99,-80,-191,-37,-65,-99,-80,-191,-4,9,-3,-4,-7,45,45,45,45,45,45,12.06739526,11.01844059,10.88676987,10.95118899,14.3442623,13.00788125,12.66262595,13.29787234,-2.276867031,-1.989440661,-1.775856078,-2.346683354,0,0,0,0,-4.9332119,-7.575177902,-6.176890708,-14.94055069,-4.9332119,-7.575177902,-6.176890708,-14.94055069
50,3,6,1,37,Alabama,Coosa County,11539,11758,11757,11344,11181,11065,10886,-1,-413,-163,-116,-179,20,95,107,89,93,11,163,140,100,106,9,-68,-33,-11,-13,-1,0,0,1,1,-5,-397,-127,-51,-177,-6,-397,-127,-50,-176,-4,52,-3,-55,10,338,338,338,338,338,338,8.224752175,9.500554939,8.001438461,8.473418068,14.11194321,12.43063263,8.990380293,9.657874357,-5.887191031,-2.930077691,-0.988941832,-1.184456289,0,0,0.089903803,0.091112022,-34.37080646,-11.2763596,-4.585093949,-16.12682793,-34.37080646,-11.2763596,-4.495190147,-16.03571591
50,3,6,1,39,Alabama,Covington County,37765,37765,37784,38049,37809,37850,37914,19,265,-240,41,64,91,463,412,467,434,92,489,480,487,500,-1,-26,-68,-20,-66,0,7,7,8,8,22,253,-176,21,151,22,260,-169,29,159,-2,31,-3,32,-29,575,575,575,575,575,575,12.21104269,10.8624008,12.34486314,11.45662848,12.89675999,12.65522424,12.87355107,13.19888074,-0.6857173,-1.792823433,-0.528687929,-1.742252257,0.184616196,0.184555353,0.211475172,0.211182092,6.672556802,-4.640248886,0.555122325,3.986061982,6.857172999,-4.455693533,0.766597497,4.197244074
50,3,6,1,41,Alabama,Crenshaw County,13906,13906,13866,13914,13972,13960,13977,-40,48,58,-12,17,50,166,149,138,137,24,164,167,154,176,26,2,-18,-16,-39,9,18,18,20,21,-72,24,57,-20,43,-63,42,75,0,64,-3,4,1,4,-8,132,132,132,132,132,132,11.95104392,10.68636592,9.881139911,9.807781795,11.80705544,11.9773363,11.02677932,12.59977807,0.143988481,-1.290970379,-1.14563941,-2.791996277,1.295896328,1.290970379,1.432049263,1.503382611,1.727861771,4.088072868,-1.432049262,3.07835487,3.023758099,5.379043248,0,4.581737481
50,3,6,1,43,Alabama,Cullman County,80406,80410,80454,80455,80361,80783,81289,44,1,-94,422,506,231,996,927,967,968,228,909,965,961,952,3,87,-38,6,16,9,35,32,41,43,33,-114,-82,334,426,42,-79,-50,375,469,-1,-7,-6,41,21,1056,1056,1052,1049,1043,1044,12.37966801,11.52870361,12.00168793,11.94530826,11.29831147,12.0012934,11.92722037,11.74786515,1.081356543,-0.472589792,0.074467557,0.197443112,0.435028494,0.397970351,0.508861639,0.530628363,-1.416949953,-1.019799025,4.145360671,5.256922849,-0.981921459,-0.621828674,4.654222311,5.787551212
50,3,6,1,45,Alabama,Dale County,50251,50251,50340,50085,50310,49845,49484,89,-255,225,-465,-361,155,693,706,659,644,75,469,451,469,511,80,224,255,190,133,46,56,231,134,116,-28,-543,-260,-767,-592,18,-487,-29,-633,-476,-9,8,-1,-22,-18,917,917,917,917,917,917,13.80134429,14.06444544,13.15960262,12.96700863,9.340303709,8.984511181,9.365483501,10.28903946,4.461040578,5.07993426,3.794119115,2.677969173,1.115260144,4.6018228,2.675852429,2.335672362,-10.81404033,-5.179540814,-15.3162598,-11.91998309,-9.698780184,-0.577718014,-12.64040737,-9.584310725
50,3,6,1,47,Alabama,Dallas County,43820,43820,43836,43225,42839,42102,41711,16,-611,-386,-737,-391,165,583,585,530,539,76,544,505,544,530,89,39,80,-14,9,3,11,12,16,16,-73,-682,-486,-721,-404,-70,-671,-474,-705,-388,-3,21,8,-18,-12,786,786,856,856,856,856,13.39290842,13.5945343,12.4792503,12.86196652,12.49698487,11.73545269,12.80889088,12.6472027,0.895923548,1.859081614,-0.329640574,0.21476382,0.252696385,0.278862242,0.376732085,0.381802346,-15.66717589,-11.2939208,-16.97648956,-9.640509229,-15.4144795,-11.01505856,-16.59975748,-9.258706883
50,3,6,1,49,Alabama,DeKalb County,71109,71115,71118,71361,70930,70894,71065,3,243,-431,-36,171,209,903,868,801,826,151,782,710,740,739,58,121,158,61,87,22,75,60,73,77,-70,20,-662,-135,26,-48,95,-602,-62,103,-7,27,13,-35,-19,782,782,782,782,782,782,12.67555219,12.20034999,11.29569043,11.63716284,10.97705627,9.979548953,10.43546931,10.41145683,1.698495919,2.220801035,0.860221119,1.225706014,1.052786727,0.843342165,1.029444946,1.084820265,0.280743127,-9.30487522,-1.903768051,0.366302947,1.333529854,-8.461533055,-0.874323105,1.451123212
50,3,6,1,51,Alabama,Elmore County,79303,79296,79444,79983,80392,80808,80977,148,539,409,416,169,217,968,960,971,954,189,708,662,743,745,28,260,298,228,209,10,26,56,41,38,99,258,58,103,-107,109,284,114,144,-69,11,-5,-3,44,29,5483,5483,5484,5500,5436,5432,12.14348887,11.97194076,12.0471464,11.79342955,8.881807975,8.255650818,9.218362283,9.209753685,3.261680895,3.716289945,2.828784119,2.583675866,0.32616809,0.698363211,0.508684864,0.469759248,3.236591042,0.723304755,1.277915633,-1.322743147,3.562759131,1.421667966,1.786600496,-0.852983898
50,3,6,1,53,Alabama,Escambia County,38319,38319,38312,38222,38048,37893,37733,-7,-90,-174,-155,-160,125,484,444,429,419,63,440,480,436,450,62,44,-36,-7,-31,2,10,6,6,7,-61,-133,-144,-167,-129,-59,-123,-138,-161,-122,-10,-11,0,13,-7,3199,3199,3271,3275,3206,3213,12.64797345,11.64284778,11.29824469,11.08084521,11.49815768,12.58686246,11.48259833,11.90066908,1.149815768,-0.944014685,-0.184353643,-0.81982387,0.261321766,0.157335781,0.158017408,0.185121519,-3.475579481,-3.776058739,-4.398151196,-3.411525137,-3.214257716,-3.618722958,-4.240133788,-3.226403618
50,3,6,1,55,Alabama,Etowah County,104430,104427,104501,104310,104324,103962,103531,74,-191,14,-362,-431,320,1250,1154,1152,1144,288,1355,1408,1352,1431,32,-105,-254,-200,-287,11,56,55,63,63,40,-105,218,-199,-190,51,-49,273,-136,-127,-9,-37,-5,-26,-17,2085,2085,2085,2085,2083,2083,11.97254934,11.06243469,11.06171322,11.02687802,12.97824348,13.49732067,12.98214954,13.7932364,-1.005694144,-2.434885973,-1.920436323,-2.766358383,0.53637021,0.527239089,0.604937442,0.607249401,-1.005694144,2.089784024,-1.910834142,-1.831387083,-0.469323934,2.617023112,-1.3058967,-1.224137682
50,3,6,1,57,Alabama,Fayette County,17241,17241,17247,17082,16982,16909,16874,6,-165,-100,-73,-35,58,188,164,196,176,39,256,255,208,215,19,-68,-91,-12,-39,0,1,1,2,2,-10,-86,-12,-75,6,-10,-85,-11,-73,8,-3,-12,2,12,-4,291,291,291,291,291,291,10.95283871,9.628933772,11.56649258,10.41944173,14.91450377,14.97181776,12.27464519,12.7282953,-3.961665065,-5.342883983,-0.708152607,-2.308853565,0.05825978,0.058713011,0.118025435,0.118402747,-5.010341111,-0.70455613,-4.425953793,0.355208241,-4.952081331,-0.645843119,-4.307928359,0.473610988
50,3,6,1,59,Alabama,Franklin County,31704,31709,31755,31757,31660,31542,31601,46,2,-97,-118,59,141,418,404,439,412,66,418,380,394,363,75,0,24,45,49,6,62,54,60,63,-32,-52,-179,-251,-34,-26,10,-125,-191,29,-3,-8,4,28,-19,272,272,272,272,272,272,13.16286686,12.74106312,13.89196544,13.04974423,13.16286686,11.98416828,12.46795988,11.49771154,0,0.756894839,1.424005569,1.552032688,1.952386951,1.703013388,1.898674093,1.995470599,-1.637485829,-5.645174007,-7.942786621,-1.07692064,0.314901121,-3.942160619,-6.044112528,0.918549958
50,3,6,1,61,Alabama,Geneva County,26790,26790,26793,26829,27002,26742,26712,3,36,173,-260,-30,72,320,306,307,305,117,332,349,334,337,-45,-12,-43,-27,-32,-1,-3,-4,-3,-3,50,33,217,-195,13,49,30,213,-198,10,-1,18,3,-35,-8,229,229,229,229,229,229,11.93539965,11.36891382,11.42453111,11.41168107,12.38297714,12.96650629,12.42929443,12.6089722,-0.447577487,-1.597592465,-1.004763322,-1.197291129,-0.111894372,-0.148613253,-0.111640369,-0.112246043,1.230838089,8.062268953,-7.256623995,0.486399521,1.118943717,7.9136557,-7.368264364,0.374153478
50,3,6,1,63,Alabama,Greene County,9045,9045,8992,8902,8827,8718,8553,-53,-90,-75,-109,-165,29,105,105,109,98,37,107,101,115,90,-8,-2,4,-6,8,0,0,0,0,0,-49,-90,-75,-88,-181,-49,-90,-75,-88,-181,4,2,-4,-15,8,45,45,45,45,45,45,11.73577736,11.84499972,12.42519236,11.34850327,11.95931597,11.39376163,13.10914791,10.42209484,-0.223538616,0.451238085,-0.683955543,0.92640843,0,0,0,0,-10.05923773,-8.460714084,-10.03134796,-20.95999074,-10.05923773,-8.460714084,-10.03134796,-20.95999074
50,3,6,1,65,Alabama,Hale County,15760,15760,15727,15355,15390,15311,15184,-33,-372,35,-79,-127,47,188,201,195,194,27,204,154,178,182,20,-16,47,17,12,8,7,7,8,8,-62,-376,-20,-107,-140,-54,-369,-13,-99,-132,1,13,1,3,-7,334,334,334,315,273,272,12.09703365,13.0752968,12.70316928,12.72339728,13.12656843,10.01788909,11.5957135,11.93638301,-1.029534779,3.057407709,1.107455783,0.787014265,0.450421466,0.455358595,0.521155663,0.524676176,-24.19406731,-1.301024557,-6.970456988,-9.181833087,-23.74364584,-0.845665962,-6.449301326,-8.657156911
50,3,6,1,67,Alabama,Henry County,17302,17302,17287,17403,17248,17224,17190,-15,116,-155,-24,-34,36,189,184,170,168,58,229,233,193,192,-22,-40,-49,-23,-24,3,14,10,12,12,5,128,-117,-22,-9,8,142,-107,-10,3,-1,14,1,9,-13,199,199,199,199,199,199,10.89651196,10.62018412,9.86307728,9.763468356,13.20265206,13.44838533,11.19749362,11.15824955,-2.306140098,-2.828201206,-1.334416338,-1.394781194,0.807149034,0.57718392,0.69621722,0.697390597,7.379648314,-6.75305186,-1.276398236,-0.523042948,8.186797348,-6.17586794,-0.580181016,0.174347649
50,3,6,1,69,Alabama,Houston County,101547,101547,101787,102423,103368,103626,104193,240,636,945,258,567,328,1331,1336,1250,1254,236,912,1003,1126,1086,92,419,333,124,168,5,49,70,54,51,143,201,538,65,316,148,250,608,119,367,0,-33,4,15,32,1416,1416,1416,1416,1417,1418,13.03560061,12.98404692,12.07764476,12.06819396,8.931981784,9.747753789,10.8795424,10.45140242,4.103618824,3.236293132,1.198102361,1.616791535,0.479898144,0.68030186,0.521754254,0.490811716,1.968561775,5.228605721,0.628037528,3.041107887,2.448459919,5.908907581,1.149791781,3.531919603
50,3,6,1,71,Alabama,Jackson County,53227,53226,53159,53244,53048,52944,52665,-67,85,-196,-104,-279,125,573,600,570,574,131,647,693,655,642,-6,-74,-93,-85,-68,6,34,36,39,39,-66,111,-135,-46,-224,-60,145,-99,-7,-185,-1,14,-4,-12,-26,597,597,597,597,597,597,10.77037302,11.28965491,10.75552872,10.87028568,12.16131124,13.03955142,12.35942335,12.15805471,-1.390938225,-1.749896511,-1.603894634,-1.287769035,0.639079725,0.677379295,0.735904597,0.738573417,2.086407338,-2.540172355,-0.867990037,-4.242062703,2.725487063,-1.862793061,-0.13208544,-3.503489286
50,3,6,1,73,Alabama,Jefferson County,658466,658350,658302,657927,657953,659197,660793,-48,-375,26,1244,1596,2300,8832,9010,8818,8766,1582,6904,6740,6902,6999,718,1928,2270,1916,1767,172,731,715,783,797,-963,-2731,-2941,-1169,-648,-791,-2000,-2226,-386,149,25,-303,-18,-286,-320,15774,15775,15748,15826,16024,16030,13.42015713,13.69425784,13.38951524,13.2819188,10.49057573,10.24409521,10.48020347,10.60462579,2.929581403,3.450162629,2.909311772,2.67729301,1.110748965,1.086725233,1.188930646,1.207584906,-4.149733823,-4.470012463,-1.775044604,-0.98182562,-3.038984857,-3.38328723,-0.586113958,0.225759286
50,3,6,1,75,Alabama,Lamar County,14564,14564,14499,14295,14255,14203,14086,-65,-204,-40,-52,-117,37,140,142,144,144,73,199,173,190,191,-36,-59,-31,-46,-47,0,1,1,1,1,-30,-144,-9,6,-71,-30,-143,-8,7,-70,1,-2,-1,-13,0,217,217,217,217,217,217,9.724248107,9.947460595,10.1201771,10.18063558,13.8223241,12.11908932,13.35301146,13.50348192,-4.098075988,-2.171628722,-3.232834352,-3.322846336,0.069458915,0.070052539,0.070279008,0.070698858,-10.00208377,-0.630472855,0.421674046,-5.019618933,-9.932624852,-0.560420315,0.491953054,-4.948920075
50,3,6,1,77,Alabama,Lauderdale County,92709,92709,92726,92609,92694,92774,93096,17,-117,85,80,322,220,949,893,939,914,227,1097,1023,1115,1079,-7,-148,-130,-176,-165,16,57,61,59,59,12,9,152,181,453,28,66,213,240,512,-4,-35,2,16,-25,1891,1891,1865,2086,2043,2042,10.2409151,9.638268134,10.12573598,9.834830796,11.83802304,11.04137548,12.0236375,11.61026524,-1.59710794,-1.403107343,-1.897901525,-1.775434443,0.615102382,0.658381138,0.636228352,0.634852316,0.097121429,1.640556278,1.951819182,4.874374563,0.712223811,2.298937416,2.588047534,5.509226879
50,3,6,1,79,Alabama,Lawrence County,34339,34339,34306,34044,33776,33571,33477,-33,-262,-268,-205,-94,79,344,374,368,359,60,421,388,368,381,19,-77,-14,0,-22,1,0,1,1,1,-42,-189,-260,-210,-47,-41,-189,-259,-209,-46,-11,4,5,4,-26,229,229,229,229,229,229,10.0658376,11.02919493,10.92847491,10.70874597,12.3189466,11.44205249,10.92847491,11.36499224,-2.253108998,-0.412857564,0,-0.656246271,0,0.029489826,0.029696943,0.029829376,-5.530358449,-7.667354763,-6.236357967,-1.401980671,-5.530358449,-7.637864937,-6.206661024,-1.372151295
50,3,6,1,81,Alabama,Lee County,140247,140296,140799,144146,148040,151708,154255,503,3347,3894,3668,2547,433,1630,1660,1808,1837,237,804,879,1043,1006,196,826,781,765,831,132,551,629,624,611,170,1918,2424,2221,1034,302,2469,3053,2845,1645,5,52,60,58,71,4410,4410,4312,4208,4550,4552,11.44080437,11.36262518,12.06346665,12.00798789,5.643194301,6.01671538,6.959179044,6.575958531,5.797610065,5.345909797,5.104287602,5.432029363,3.86741301,4.305476648,4.163497338,3.993946981,13.4622471,16.59217074,14.81911472,6.758987198,17.32966011,20.89764739,18.98261206,10.75293418
50,3,6,1,83,Alabama,Limestone County,82782,82782,83179,85580,87363,88924,90787,397,2401,1783,1561,1863,242,1012,1002,980,1002,159,685,716,662,696,83,327,286,318,306,19,80,68,71,75,279,1900,1419,1128,1452,298,1980,1487,1199,1527,16,94,10,44,30,2907,2907,2954,2758,2906,2907,11.99343442,11.58763292,11.11823334,11.15123726,8.118085554,8.280184801,7.510480069,7.745769597,3.87534887,3.307448119,3.607753266,3.405467668,0.948097583,0.786386266,0.80550466,0.834673448,22.5173176,16.41003105,12.79731347,16.15927795,23.46541518,17.19641732,13.60281813,16.9939514
50,3,6,1,85,Alabama,Lowndes County,11299,11299,11285,11131,10864,10730,10580,-14,-154,-267,-134,-150,48,148,149,132,138,18,155,114,118,133,30,-7,35,14,5,0,2,1,1,1,-42,-152,-312,-162,-165,-42,-150,-311,-161,-164,-2,3,9,13,9,96,96,96,96,96,96,13.20485368,13.54853376,12.22561823,12.95166589,13.82940757,10.36599227,10.92896175,12.48240263,-0.62455389,3.182541487,1.296656479,0.469263257,0.178443969,0.090929757,0.09261832,0.093852651,-13.56174161,-28.37008411,-15.00416782,-15.48568747,-13.38329764,-28.27915435,-14.9115495,-15.39183482
50,3,6,1,87,Alabama,Macon County,21452,21450,21542,21264,20470,19822,19425,92,-278,-794,-648,-397,61,217,210,173,174,40,236,222,234,256,21,-19,-12,-61,-82,-2,-5,-5,-5,-5,73,-256,-799,-578,-323,71,-261,-804,-583,-328,0,2,22,-4,13,1772,1776,1847,1727,1810,1811,10.13876559,10.063737,8.587312618,8.866919765,11.02649161,10.63880769,11.61520897,13.0455831,-0.88772602,-0.575070686,-3.027896357,-4.178663337,-0.23361211,-0.239612786,-0.248188226,-0.254796545,-11.96094006,-38.29012316,-28.69055892,-16.4598568,-12.19455217,-38.52973595,-28.93874715,-16.71465335
50,3,6,1,89,Alabama,Madison County,334811,334811,336239,339668,342868,347073,350299,1428,3429,3200,4205,3226,1067,4253,4034,4001,4031,599,2718,2575,2769,2799,468,1535,1459,1232,1232,140,526,573,587,590,775,1402,1170,2160,1331,915,1928,1743,2747,1921,45,-34,-2,226,73,8042,8052,7570,7527,7664,7660,12.58457155,11.82062192,11.59809317,11.56054444,8.042526561,7.545389547,8.026773304,8.027279558,4.542044986,4.275232369,3.571319867,3.533264886,1.556427142,1.679032315,1.701594774,1.692066788,4.14849972,3.42839059,6.261404961,3.817187957,5.704926861,5.107422905,7.962999735,5.509254745
50,3,6,1,91,Alabama,Marengo County,21027,21029,20951,20711,20443,20228,20110,-78,-240,-268,-215,-118,57,233,252,244,238,100,247,225,267,255,-43,-14,27,-23,-17,1,14,14,17,17,-38,-262,-317,-223,-108,-37,-248,-303,-206,-91,2,22,8,14,-10,254,254,254,254,254,254,11.18525275,12.24668319,11.99872145,11.80028757,11.85732802,10.93453856,13.12974847,12.64316525,-0.672075272,1.312144628,-1.131027022,-0.842877684,0.672075272,0.680371288,0.835976494,0.842877684,-12.57740867,-15.40554989,-10.9660446,-5.354752343,-11.9053334,-14.7251786,-10.13006811,-4.511874659
